ID;"""Nome""";"""Empreendedor""";"""CPF_CNPJ""";"""UF""";"""Município""";"""Dano Potencial Associado - DPA""";"""Inserido na PNSB""";"""Nível de Emergência""";"""Tipo de Barragem de Mineração""";"""A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório""";"""Quantidade Diques Internos""";"""Quantidade Diques Selantes""";"""A barragem de mineração possui Back Up Dam""";"""Situação Operacional""";"""Estrutura com o Objetivo de Contenção""";"""A Barragem de Mineração está dentro da Área do Processo ANM ou da Área de Servidão""";"""Barragem de mineração é alimentado por usina""";"""Usinas""";"""Minério principal presente no reservatório""";;
9417;"""Maney Mineração""";"""Valdinei Mauro de Souza""";"""***568360***""";"""PA""";"""ITAITUBA""";"""Baixa""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Secundário""";;
9423;"""RODUÍ II""";"""ADAO AFONSO RODUI""";"""***469372***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""RODUÍ II """;"""Areia""";;
9426;"""Barragem T05""";"""Valdinei Mauro de Souza""";"""***568360***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9427;"""Barragem T06""";"""Valdinei Mauro de Souza""";"""***568360***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9430;"""Barragem B1""";"""MINERACAO POSITIVA LTDA EM""";"""16800211000149""";"""MG""";"""ANTÔNIO DIAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9431;"""Barragem B3""";"""MINERACAO POSITIVA LTDA EM""";"""16800211000149""";"""MG""";"""ANTÔNIO DIAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9432;"""SANTA LUZIA""";"""Mineração Santa Luzia Limitada""";"""19791590000146""";"""TO""";"""NATIVIDADE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Sim""";"""1""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Argila""";;
9412;"""MBR II NORTE""";"""MINERACAO BOM RETIRO II EIRELI""";"""68870385000181""";"""SP""";"""IBIÚNA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""MBR II""";"""Areia""";;
9446;"""TQ-1""";"""SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA""";"""61064838000133""";"""MG""";"""SÃO GONÇALO DO RIO ABAIXO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""SÃO GONÇALO""";"""Areia Quartzosa""";;
9447;"""TQ-2""";"""SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA""";"""61064838000133""";"""MG""";"""SÃO GONÇALO DO RIO ABAIXO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""SÃO GONÇALO""";"""Areia Quartzosa""";;
9170;"""CA01""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""IGARAPÉ CAJÚ""";"""Aluvião Estanífero""";;
9171;"""CA02""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA CACHOEIRINHA""";"""Areia""";;
9468;"""Gerais II""";"""MINERACOES GERAIS LTDA""";"""02196839000172""";"""MG""";"""INHAÚMA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""GERAIS 1""";"""Areia Quartzosa""";;
9470;"""MARANATA II""";"""Sidnei Rafael de Souza""";"""***096118***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""MARANATA I""";"""Areia""";;
9441;"""P6C01""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9442;"""P6C02""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9440;"""P6C4""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9449;"""PILHA01-C10""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9450;"""PILHA01-C11""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9475;"""Bacia de clarificação depósito de estéril Ambrosia sul """;"""NEXA RECURSOS MINERAIS S.A.""";"""42416651000107""";"""MG""";"""PARACATU""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9477;"""Dique dos Borges""";"""MOSAIC FERTILIZANTES P&K LTDA.""";"""33931486001455""";"""MG""";"""ARAXÁ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9480;"""CA03""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Aluvião Estanífero""";;
9481;"""CA04""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Aluvião Estanífero""";;
9482;"""QUEIMADA02""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de Beneficiamento Queimada""";"""Aluvião Estanífero""";;
9483;"""QUEIMADA03""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""ITAPUÃ DO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9492;"""MANÉ""";"""Manoel Rodrigues Gimenes""";"""***157070***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Areia""";;
9506;"""PILHA 01 - PIC1A""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9496;"""PILHA 05 - P5C07""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9494;"""PILHA 01 - P1C14""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9498;"""PILHA 05 - P5C09""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9144;"""11 - DES""";"""MINERACAO JUNDU LTDA""";"""60628468000157""";"""SP""";"""DESCALVADO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""DESCALVADO""";"""Argila""";;
9145;"""12 - DES""";"""MINERACAO JUNDU LTDA""";"""60628468000157""";"""SP""";"""DESCALVADO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""DESCALVADO""";"""Argila""";;
9403;"""Bom Retiro 1""";"""MINERACAO BOM RETIRO LTDA""";"""56763790000111""";"""SP""";"""LEME""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Sim""";"""1""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""MBR I""";"""Areia""";;
9535;"""Chapadinha 061 B""";"""Uilson Romanha & Cia Ltda""";"""00934199000125""";"""SP""";"""ITAPETININGA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9540;"""Barragem Oriente01""";"""METALMIG MINERACAO INDUSTRIA E COMERCIO S/A""";"""34456038000195""";"""RO""";"""MACHADINHO D'OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de Beneficiamento Oriente01""";"""Aluvião Estanífero""";;
9451;"""PILHA01-C12""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Cobre""";;
9452;"""PILHA01-C13""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Cobre""";;
9497;"""PILHA 05 - P5C08""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9465;"""PILHA 06 - P6C3""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9454;"""PILHA07-C1""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9512;"""PILHASUL - PCS1""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9453;"""PILHA05-C06""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9455;"""PILHA05-XC03""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Empilhamento drenado construído hidraulicamente e suscetível à liquefação""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9513;"""PILHASUL - PCS2""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9514;"""PILHASUL - PCS3""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta de sulfetado""";"""Minério de Cobre""";;
9559;"""Barragem TB02""";"""VM Mineração e Construção Eireli EPP""";"""03121422000103""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Minério de Ouro Primário""";;
9560;"""Bacia de Decantação S1""";"""SERGIO DA SILVA""";"""***206189***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9547;"""BR SANTA FELICIDADE 02""";"""FILADELFO DOS REIS DIAS""";"""***047942***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Construção""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9576;"""T G de Souza""";"""ESTANCIA SESMARIA BOM JARDIM LTDA""";"""33145324000177""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Alta""";"""Sim""";"""Emergência Nivel 1""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Usina T G de Souza""";"""Não se aplica a esse tipo de barragem""";;
9578;"""Dorival """;"""ALTA FLORESTA GOLD MINERACAO LTDA""";"""17580707000117""";"""MT""";"""NOVA SANTA HELENA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Construção""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9582;"""Bacia de Acumulação de Efluente Tratado""";"""Carbonífera Siderópolis Ltda.""";"""83852137000100""";"""SC""";"""URUSSANGA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9585;"""Rabo de Bica""";"""PEDRO CERQUEIRA CALDAS""";"""***137773***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta do Pedro""";"""Aluvião Aurífero""";;
9586;"""Santa Helena""";"""ALTA FLORESTA GOLD MINERACAO LTDA""";"""17580707000117""";"""MT""";"""NOVA SANTA HELENA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Construção""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9611;"""Barragem Candonga""";"""Yan Bittencourt nascimento """;"""***042255***""";"""MT""";"""NOSSA SENHORA DO LIVRAMENTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Planta Candonga""";"""Minério de Ouro Primário""";;
9624;"""Barragem Jatobá""";"""Valdemir Carlos de Souza""";"""***326183***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Construção""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9626;"""BARRAGEM ÁGUA BRANCA""";"""RIDALECIO DE SOUZA""";"""***960753***""";"""MT""";"""ROSÁRIO OESTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Construção""";"""Rejeitos""";"""Não""";"""Sim""";"""UB ÁGUA BRANCA""";"""Não se aplica a esse tipo de barragem""";;
9633;"""Dique IV""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""CATAS ALTAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9628;"""Dique 8""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""SABARÁ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9634;"""Dique V""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""CATAS ALTAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
9637;"""Dique VII""";"""VALE S.A.""";"""33592510000154""";"""MG""";"""CATAS ALTAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
